,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
796,139.56622681617736,37.159131037652756,0.9455568313598632,0.5073947682502865,True,entropy,15,log2,2,5,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.7742857142857142,0.7885714285714286,0.7717857142857143,0.7657142857142857,0.7742857142857142,0.7749285714285714,0.007506459803096959,552
797,215.60678544044495,41.64111702753915,1.9445295810699463,1.3482789451261823,True,entropy,15,log2,2,5,300,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.78,0.7839285714285714,0.7625,0.7685714285714286,0.7739285714285714,0.7737857142857142,0.007695081917321345,579
798,69.82651371955872,16.836927040768398,0.8255628108978271,0.3372354351231842,True,entropy,15,log2,2,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.7707142857142857,0.7867857142857143,0.7625,0.7642857142857142,0.77,0.7708571428571429,0.008573214099741149,659
799,152.477054977417,29.102329193538125,1.0630614280700683,0.5985662361754152,True,entropy,15,log2,2,10,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.78,0.7832142857142858,0.7628571428571429,0.7660714285714286,0.7685714285714286,0.7721428571428572,0.008001913036574312,610
800,187.05131759643555,43.166620496447,1.0037729740142822,0.36296672469721647,True,entropy,15,log2,2,10,300,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.7746428571428572,0.79,0.7646428571428572,0.7660714285714286,0.7710714285714285,0.7732857142857144,0.00908688222502243,585
801,86.44555101394653,12.346919516642318,0.7562676429748535,0.29978341852134954,True,entropy,15,log2,3,2,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.7703571428571429,0.7778571428571428,0.7646428571428572,0.7582142857142857,0.7746428571428572,0.7691428571428572,0.007033447785766368,726
802,168.03992276191713,19.95969108747812,0.9713627338409424,0.4930905023213262,True,entropy,15,log2,3,2,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.7746428571428572,0.78,0.7635714285714286,0.7628571428571429,0.7717857142857143,0.7705714285714287,0.006564437274793167,667
803,225.73933539390563,16.85103176755224,1.8285492420196534,1.1203815421037369,True,entropy,15,log2,3,2,300,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.7710714285714285,0.7835714285714286,0.7664285714285715,0.7625,0.7717857142857143,0.7710714285714285,0.007096276689725607,651
804,79.07950749397278,11.863185244816831,0.6608973979949951,0.25488757473556556,True,entropy,15,log2,3,5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.7746428571428572,0.7832142857142858,0.7689285714285714,0.7678571428571429,0.7725,0.7734285714285714,0.00546603613420258,583
805,146.77150039672853,18.256352599512695,1.061849880218506,0.5871005185514976,True,entropy,15,log2,3,5,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 200}",0.7789285714285714,0.7857142857142857,0.7639285714285714,0.7582142857142857,0.765,0.770357142857143,0.010264362759428502,677
806,200.04355902671813,14.34784974430206,1.997091007232666,1.3040559335274384,True,entropy,15,log2,3,5,300,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 300}",0.7803571428571429,0.7878571428571428,0.7653571428571428,0.77,0.7775,0.7762142857142857,0.007885015496988885,518
807,62.8352011680603,19.457350464718786,0.6173198223114014,0.4603347947685588,True,entropy,15,log2,3,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.7764285714285715,0.7796428571428572,0.7578571428571429,0.7592857142857142,0.7685714285714286,0.768357142857143,0.008776127173375834,737
808,146.68712754249572,15.186548208780621,0.5541643142700196,0.14843237362034634,True,entropy,15,log2,3,10,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 200}",0.7764285714285715,0.7789285714285714,0.7632142857142857,0.7621428571428571,0.77,0.7701428571428571,0.006763497465009042,688
809,250.38353395462036,33.546572966020555,0.9532253742218018,0.5761351583146158,True,entropy,15,log2,3,10,300,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 300}",0.7807142857142857,0.7821428571428571,0.7635714285714286,0.7675,0.775,0.7737857142857142,0.0072548365289112175,579
810,288.202069234848,53.115196924372846,0.557559585571289,0.2700752958019682,False,gini,,auto,1,2,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7860714285714285,0.7942857142857143,0.7746428571428572,0.7714285714285715,0.79,0.7832857142857143,0.008821934629787535,225
811,563.0482933998107,25.562185768053087,1.4498443603515625,0.8701966140559415,False,gini,,auto,1,2,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.7921428571428571,0.7960714285714285,0.7814285714285715,0.7789285714285714,0.7910714285714285,0.7879285714285714,0.006590809928241285,63
812,900.8775990962982,113.47177897503343,1.9901997089385985,0.9352383786640742,False,gini,,auto,1,2,300,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.7935714285714286,0.7964285714285714,0.7821428571428571,0.7835714285714286,0.7889285714285714,0.7889285714285714,0.005523604265480332,41
813,265.37700605392456,46.730883134397935,0.4278548240661621,0.241646017671162,False,gini,,auto,1,5,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.7867857142857143,0.7935714285714286,0.7775,0.7778571428571428,0.7860714285714285,0.7843571428571428,0.006049962050817082,197
814,532.6796723842621,57.981748761175595,1.4002304077148438,0.9693126000481254,False,gini,,auto,1,5,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.7878571428571428,0.8010714285714285,0.78,0.7810714285714285,0.7867857142857143,0.7873571428571429,0.007513932637006354,82
815,888.9674484729767,30.35334729015847,2.346747398376465,1.2761190431757512,False,gini,,auto,1,5,300,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.7910714285714285,0.8025,0.7828571428571428,0.7796428571428572,0.7864285714285715,0.7885,0.007964846232677935,48
816,270.677876663208,43.47075904788923,0.8666067123413086,0.5225274590377467,False,gini,,auto,1,10,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.7867857142857143,0.7975,0.7778571428571428,0.7742857142857142,0.7821428571428571,0.7837142857142857,0.008064156015659556,214
817,647.4293641090393,39.87727671654667,0.8227419376373291,0.514876877205325,False,gini,,auto,1,10,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.7907142857142857,0.7932142857142858,0.7821428571428571,0.7803571428571429,0.79,0.7872857142857143,0.00507394303862231,86
818,902.3321487903595,36.164428335202935,2.0810076713562013,1.3430105276922788,False,gini,,auto,1,10,300,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.7928571428571428,0.8032142857142858,0.7803571428571429,0.7807142857142857,0.7871428571428571,0.7888571428571428,0.008527865488849989,42
819,243.71138854026793,56.365379655197614,0.563102388381958,0.49242345029477413,False,gini,,auto,2,2,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7885714285714286,0.7942857142857143,0.7732142857142857,0.7771428571428571,0.7935714285714286,0.7853571428571429,0.008630747123996117,159
820,605.9146318435669,44.49908274977464,1.6919678688049316,0.5044707442359194,False,gini,,auto,2,2,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.7935714285714286,0.7960714285714285,0.7785714285714286,0.7796428571428572,0.7878571428571428,0.7871428571428571,0.007089083300456842,95
821,858.3021367549896,72.4405226417567,1.3803786277770995,0.6149562965992209,False,gini,,auto,2,2,300,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.7975,0.8021428571428572,0.7817857142857143,0.7796428571428572,0.7939285714285714,0.791,0.008819042476600357,9
